"word","sentiment"
"seclusion","fear"
"seclusion","negative"
"seclusion","positive"
"prostituição","negative"
"proteger","surprise"
"proteger","trust"
"protegido","trust"
"protegendo","positive"
"protetora","disgust"
"protetor","disgust"
"protetor","negative"
"protestante","negative"
"orgulhoso","anger"
"orgulhoso","fear"
"orgulhoso","negative"
"provar","anticipation"
"provado","trust"
"proverbial","anger"
"proverbial","negative"
"proverbial","sadness"
"seduce","negative"
"providenciar","negative"
"fornecendo","anticipation"
"cláusula","anticipation"
"provocação","anger"
"provocação","disgust"
"provocação","negative"
"provocação","sadness"
"provocando","negative"
"espreitar","fear"
"espreitar","negative"
"proxy","fear"
"prudência","anger"
"prudência","disgust"
"prudência","negative"
"Prudente","negative"
"alavanca","trust"
"bisbilhotando","fear"
"bisbilhotando","negative"
"bisbilhotando","sadness"
"salmo","positive"
"salmo","trust"
"psicose","joy"
"psicose","positive"
"público","positive"
"senseless","anger"
"senseless","disgust"
"senseless","fear"
"senseless","negative"
"senseless","sadness"
"senseless","surprise"
"publicista","positive"
"inchado","positive"
"sensual","anticipation"
"sensual","joy"
"sensual","negative"
"sensual","positive"
"sensual","surprise"
"sensual","trust"
"sensuality","anticipation"
"sensuality","joy"
"sensuality","positive"
"vomitar","joy"
"vomitar","positive"
"sentence","anger"
"sentence","anticipation"
"sentence","disgust"
"sentence","fear"
"sentence","negative"
"sentence","sadness"
"puxar","positive"
"púlpito","positive"
"Puma","positive"
"Puma","trust"
"soco","trust"
"pontual","anger"
"pontual","disgust"
"pontual","negative"
"pontualidade","fear"
"pontualidade","negative"
"pontualidade","sadness"
"pungente","disgust"
"pungente","negative"
"punir","anticipation"
"punido","negative"
"punido","sadness"
"punir","negative"
"punir","trust"
"serenity","anticipation"
"serenity","joy"
"serenity","positive"
"serenity","trust"
"punição","anticipation"
"punitivo","trust"
"punt","fear"
"punt","sadness"
"filhote","positive"
"filhote","trust"
"puramente","disgust"
"puramente","fear"
"puramente","negative"
"purgatório","positive"
"purga","negative"
"purga","trust"
"purificação","negative"
"purificação","trust"
"purificar","disgust"
"purificar","fear"
"purificar","negative"
"purificar","sadness"
"purista","negative"
"pureza","negative"
"pureza","sadness"
"ronronar","fear"
"ronronar","positive"
"pus","negative"
"putativo","sadness"
"charlatão","disgust"
"charlatão","negative"
"atoleiro","disgust"
"Codorna","disgust"
"Codorna","negative"
"singular","anticipation"
"singular","joy"
"singular","positive"
"singular","trust"
"terremoto","disgust"
"terremoto","negative"
"qualificado","disgust"
"qualificado","negative"
"qualificado","sadness"
"qualificando","anger"
"qualificando","anticipation"
"qualificando","disgust"
"qualificando","fear"
"qualificando","negative"
"qualificando","sadness"
"dilema","fear"
"dilema","negative"
"shaking","fear"
"shaking","negative"
"quarentena","anger"
"quarentena","anticipation"
"quarentena","fear"
"quarentena","negative"
"briga","anger"
"briga","disgust"
"briga","negative"
"shambles","negative"
"quash","disgust"
"quash","fear"
"quash","negative"
"quash","sadness"
"shameful","negative"
"shameful","sadness"
"quell","disgust"
"quell","negative"
"busca","disgust"
"busca","fear"
"busca","negative"
"questão","fear"
"questionável","positive"
"acelerar","positive"
"share","anticipation"
"share","joy"
"share","positive"
"share","trust"
"rapidez","negative"
"mercúrio","anger"
"mercúrio","anticipation"
"quiescente","anger"
"quiescente","fear"
"quiescente","negative"
"quiescente","sadness"
"quiescente","surprise"
"quieto","negative"
"quieto","sadness"
"quinina","negative"
"Sair","anger"
"Sair","fear"
"Sair","negative"
"Sair","sadness"
"Sair","surprise"
"tremor","positive"
"tremor","trust"
"tremendo","negative"
"questionário","positive"
"questionário","trust"
"citar","trust"
"rabble","positive"
"raivoso","anticipation"
"raivoso","joy"
"raivoso","positive"
"raiva","anticipation"
"shipwreck","fear"
"shipwreck","negative"
"shipwreck","sadness"
"prateleira","anger"
"prateleira","disgust"
"prateleira","negative"
"raquete","anger"
"raquete","anticipation"
"raquete","fear"
"raquete","negative"
"raquete","sadness"
"radar","anger"
"radar","fear"
"radar","negative"
"radar","surprise"
"radiância","surprise"
"radiante","anger"
"radiante","disgust"
"radiante","negative"
"irradiar","anger"
"irradiar","fear"
"irradiar","negative"
"radiação","fear"
"rádio","anger"
"rádio","fear"
"rádio","negative"
"radioativo","trust"
"radon","anger"
"radon","disgust"
"radon","negative"
"shopping","anticipation"
"shopping","joy"
"shopping","positive"
"shopping","surprise"
"shopping","trust"
"sorteio","anger"
"sorteio","fear"
"sorteio","negative"
"sorteio","sadness"
"raiva","negative"
"shortly","anticipation"
"furioso","anger"
"furioso","fear"
"furioso","negative"
"furioso","sadness"
"furioso","surprise"
"shoulder","positive"
"shoulder","trust"
"trapos","anger"
"trapos","surprise"
"raid","anger"
"raid","negative"
"trilho","trust"
"chuvoso","negative"
"RAM","fear"
"divagar","positive"
"fúria","anger"
"fúria","fear"
"fúria","negative"
"fúria","sadness"
"fúria","surprise"
"shrill","anger"
"shrill","fear"
"shrill","negative"
"shrill","surprise"
"rançoso","fear"
"rançoso","negative"
"rançoso","sadness"
"aleatoriamente","sadness"
"guarda","negative"
"shudder","fear"
"shudder","negative"
"resgate","anger"
"resgate","disgust"
"resgate","negative"
"resgate","sadness"
"estupro","trust"
"rápido","disgust"
"rápido","negative"
"rápido","sadness"
"rap","anger"
"rap","disgust"
"rap","fear"
"rap","negative"
"rap","sadness"
"arrebatado","disgust"
"arrebatado","negative"
"arrebatado","sadness"
"raptores","disgust"
"raptores","fear"
"raptores","negative"
"raptores","sadness"
"êxtase","trust"
"signify","anticipation"
"raridade","positive"
"patife","joy"
"patife","negative"
"erupção cutânea","anger"
"erupção cutânea","anticipation"
"rato","anticipation"
"ratificar","anticipation"
"ratificar","joy"
"ratificar","positive"
"ratificar","surprise"
"ratificar","trust"
"Avaliação","anger"
"Avaliação","disgust"
"Avaliação","fear"
"Avaliação","negative"
"Avaliação","sadness"
"racional","positive"
"racional","trust"
"cascavel","positive"
"rouco","anger"
"rouco","disgust"
"rouco","fear"
"rouco","negative"
"rouco","sadness"
"sing","anticipation"
"sing","joy"
"sing","positive"
"sing","sadness"
"sing","trust"
"delírio","positive"
"singularly","surprise"
"voraz","anger"
"voraz","disgust"
"voraz","fear"
"voraz","negative"
"ravina","anger"
"ravina","disgust"
"ravina","fear"
"ravina","negative"
"ravina","sadness"
"delirante","disgust"
"delirante","negative"
"sir","positive"
"sir","trust"
"navalha","fear"
"navalha","negative"
"reagir","negative"
"reacionário","anger"
"reacionário","positive"
"reacionário","sadness"
"reacionário","surprise"
"reacionário","trust"
"leitor","anger"
"facilmente","negative"
"prontidão","negative"
"leitura","anger"
"leitura","anticipation"
"leitura","negative"
"pronto","anger"
"pronto","fear"
"pronto","negative"
"pronto","sadness"
"reafirmar","positive"
"real","positive"
"real","trust"
"skip","negative"
"reaparecer","anger"
"reaparecer","negative"
"traseiro","positive"
"razão","negative"
"reafirmação","negative"
"tranquilizar","anger"
"tranquilizar","fear"
"tranquilizar","negative"
"tranquilizar","surprise"
"desconto","anger"
"desconto","disgust"
"desconto","negative"
"rebelde","negative"
"rebelião","anger"
"rebelião","negative"
"rebelião","surprise"
"repreensão","anger"
"refutar","positive"
"recalcitrante","anger"
"recalcitrante","disgust"
"recalcitrante","fear"
"recalcitrante","negative"
"recalcitrante","sadness"
"recalcitrante","surprise"
"reformulado","anger"
"reformulado","disgust"
"reformulado","fear"
"reformulado","negative"
"reformulado","sadness"
"recebido","anger"
"recebido","disgust"
"recebido","fear"
"recebido","negative"
"recebido","sadness"
"recebido","surprise"
"receber","anger"
"receber","fear"
"receber","negative"
"receber","sadness"
"recessos","anger"
"recessos","disgust"
"recessos","fear"
"recessos","negative"
"recessos","sadness"
"recessão","anger"
"recessão","negative"
"recherche","anger"
"recherche","disgust"
"recherche","fear"
"recherche","negative"
"recherche","sadness"
"recherche","surprise"
"reincidência","positive"
"destinatário","negative"
"retribuir","positive"
"imprudente","positive"
"slime","disgust"
"imprudência","disgust"
"imprudência","negative"
"recuperação","negative"
"reclinar","negative"
"reclinar","surprise"
"reconhecível","disgust"
"reconhecível","negative"
"recombinação","disgust"
"recombinação","negative"
"recomendo","disgust"
"recomendo","negative"
"reconciliação","negative"
"reconsideração","negative"
"reconstruir","negative"
"reconstrução","disgust"
"reconstrução","negative"
"gravador","disgust"
"gravador","negative"
"recuperar","negative"
"recuperar","sadness"
"recuperação","disgust"
"recuperação","negative"
"slump","negative"
"slump","sadness"
"lazer","anger"
"lazer","disgust"
"lazer","negative"
"lazer","sadness"
"slush","disgust"
"slush","negative"
"slush","surprise"
"recreativa","anger"
"recreativa","disgust"
"recreativa","negative"
"recrutas","anger"
"recrutas","disgust"
"recrutas","fear"
"recrutas","negative"
"retificar","anger"
"retificar","negative"
"recorrente","negative"
"redenção","anger"
"redenção","fear"
"redenção","negative"
"reparação","negative"
"redundante","negative"
"juiz","anger"
"juiz","disgust"
"juiz","negative"
"refinar","disgust"
"refinar","negative"
"refinamento","joy"
"refinamento","positive"
"refinamento","surprise"
"refinamento","trust"
"reflexo","joy"
"reflexo","positive"
"refluxo","negative"
"reforma","anger"
"reforma","fear"
"reforma","negative"
"reforma","sadness"
"reforma","trust"
"smitten","positive"
"reformador","negative"
"refratário","positive"
"refrescante","anger"
"refrescante","negative"
"refugiado","negative"
"recondicionar","negative"
"recusa","fear"
"recusa","negative"
"recusar","anger"
"recusar","disgust"
"recusar","fear"
"recusar","negative"
"recusou","negative"
"refutação","disgust"
"refutação","fear"
"refutação","negative"
"régio","negative"
"régio","surprise"
"regata","negative"
"regente","disgust"
"regente","fear"
"regente","negative"
"regimento","fear"
"regimento","negative"
"registro","anger"
"registro","disgust"
"registro","negative"
"regressar","anger"
"regressar","negative"
"regressão","anger"
"regressão","fear"
"regressão","negative"
"regressão","surprise"
"regressivo","anticipation"
"regressivo","fear"
"regressivo","negative"
"regressivo","trust"
"arrepender","anger"
"arrepender","disgust"
"arrepender","negative"
"lamentável","disgust"
"lamentável","negative"
"lamentável","surprise"
"lamentou","positive"
"lamentando","negative"
"snob","negative"
"regularidade","sadness"
"regular","negative"
"regulamentar","negative"
"regulamentar","sadness"
"regurgitação","positive"
"regurgitação","trust"
"reabilitar","positive"
"reabilitação","disgust"
"reabilitação","fear"
"reembolsar","anger"
"reembolsar","disgust"
"reembolsar","fear"
"reembolsar","negative"
"reembolsar","sadness"
"reembolso","disgust"
"reembolso","negative"
"rédea","disgust"
"rédea","negative"
"reforço","positive"
"reforços","anger"
"reforços","positive"
"reforços","sadness"
"reintegrar","positive"
"rejeitar","trust"
"rejeitado","positive"
"rejeitado","trust"
"rejeição","positive"
"rejeita","positive"
"alegrar","negative"
"alegrar","surprise"
"alegria","negative"
"alegria","sadness"
"sonar","anticipation"
"sonar","positive"
"rejuvenescer","positive"
"rejuvenescido","joy"
"rejuvenescido","positive"
"rejuvenescido","sadness"
"reacender","joy"
"reacender","positive"
"recaída","disgust"
"recaída","negative"
"relacionado","positive"
"relativo","joy"
"relativo","positive"
"relativo","trust"
"relaxamento","anticipation"
"relaxamento","fear"
"relaxamento","negative"
"relaxamento","surprise"
"relegação","anger"
"relegação","disgust"
"relegação","fear"
"relegação","negative"
"relegação","sadness"
"relevante","anger"
"relevante","negative"
"relevante","sadness"
"confiabilidade","negative"
"confiabilidade","sadness"
"confiável","disgust"
"confiável","negative"
"confiável","sadness"
"dependência","fear"
"dependência","negative"
"dependência","sadness"
"sorrowful","negative"
"sorrowful","sadness"
"relíquias","positive"
"alívio","fear"
"alívio","negative"
"soulless","disgust"
"soulless","fear"
"soulless","negative"
"soulless","sadness"
"aliviar","fear"
"aliviar","negative"
"soundness","anticipation"
"soundness","joy"
"soundness","positive"
"soundness","trust"
"religião","positive"
"renunciar","disgust"
"renunciar","negative"
"sovereign","trust"
"relutante","anticipation"
"relutante","joy"
"relutante","positive"
"relutante","surprise"
"relutante","trust"
"spacious","positive"
"permanece","joy"
"permanece","positive"
"permanece","trust"
"refazer","anger"
"refazer","fear"
"refazer","negative"
"refazer","sadness"
"reenviar","anger"
"notável","anticipation"
"notável","joy"
"notável","positive"
"notável","surprise"
"spasm","fear"
"spasm","negative"
"notavelmente","anger"
"notavelmente","negative"
"corretivo","anger"
"corretivo","anticipation"
"corretivo","fear"
"corretivo","negative"
"special","joy"
"special","positive"
"remédio","trust"
"remissamente","trust"
"remissão","positive"
"remodelar","disgust"
"remodelar","negative"
"remorso","negative"
"remorso","positive"
"remoção","anticipation"
"remoção","surprise"
"remover","fear"
"remover","negative"
"remover","sadness"
"renascimento","negative"
"rencontre","fear"
"rencontre","negative"
"rencontre","sadness"
"rend","anticipation"
"render","positive"
"renegado","positive"
"renovação","positive"
"renúncia","negative"
"renovar","disgust"
"renovação","positive"
"spider","disgust"
"spider","fear"
"renome","fear"
"renomado","anger"
"renomado","negative"
"renomado","positive"
"renúncia","fear"
"renúncia","negative"
"renúncia","sadness"
"spirit","positive"
"reorganizar","anticipation"
"reorganizar","joy"
"reorganizar","positive"
"reorganizar","surprise"
"reparação","disgust"
"spite","anger"
"spite","negative"
"pagar","anger"
"pagar","negative"
"splash","surprise"
"repelente","joy"
"repelente","positive"
"repelente","surprise"
"repelente","anticipation"
"repelente","joy"
"repelente","positive"
"repelente","surprise"
"splinter","negative"
"repelindo","negative"
"arrepender-se","negative"
"arrepender-se","sadness"
"reabastecimento","disgust"
"reabastecimento","negative"
"repleto","negative"
"repleto","sadness"
"spoke","negative"
"repórter","trust"
"repouso","negative"
"representado","positive"
"representado","trust"
"representando","fear"
"representando","negative"
"reprimir","positive"
"reprimir","trust"
"repressão","joy"
"repressão","positive"
"repressão","trust"
"reprimenda","negative"
"reprimenda","sadness"
"reimprimir","negative"
"represália","fear"
"represália","negative"
"reprovação","positive"
"reprodutivo","fear"
"república","disgust"
"república","negative"
"repúdio","fear"
"repúdio","negative"
"repúdio","sadness"
"repulsão","negative"
"respeitável","disgust"
"respeitável","fear"
"respeitável","negative"
"réquiem","anger"
"réquiem","disgust"
"réquiem","negative"
"rescindir","disgust"
"rescindir","negative"
"rescisão","anger"
"rescisão","fear"
"rescisão","negative"
"rescisão","sadness"
"rescisão","surprise"
"resgatar","positive"
"resgatar","trust"
"ressecção","positive"
"ressentir","surprise"
"ressentido","negative"
"ressentimento","negative"
"ressentimento","sadness"
"reserva","disgust"
"reserva","negative"
"residente","positive"
"demitir-se","negative"
"renúncia","anger"
"renúncia","disgust"
"stalk","fear"
"stalk","negative"
"resignado","disgust"
"resiliente","positive"
"resistir","positive"
"resistência","positive"
"resistência","trust"
"standing","positive"
"resistente","anger"
"resistente","fear"
"resistente","negative"
"resistindo","anger"
"resistindo","negative"
"resistivo","anticipation"
"resistivo","joy"
"resistivo","positive"
"resistivo","trust"
"resolutamente","negative"
"Recursos","negative"
"Recursos","trust"
"respeito","positive"
"respeitabilidade","anticipation"
"respeitabilidade","joy"
"respeitabilidade","positive"
"respeitável","anticipation"
"startle","fear"
"startle","negative"
"startle","surprise"
"respeitoso","surprise"
"respeitando","fear"
"respeitando","negative"
"respeitando","sadness"
"respeitos","negative"
"pausa","negative"
"stately","positive"
"resplandecente","positive"
"resplandecente","trust"
"responsável","negative"
"statistical","trust"
"responsivo","positive"
"descansar","positive"
"repousante","positive"
"restituição","negative"
"inquietação","positive"
"inquietação","trust"
"restaurativo","surprise"
"restaurativo","trust"
"restaurando","anger"
"restaurando","fear"
"restaurando","negative"
"restaurando","sadness"
"restringir","disgust"
"restringir","fear"
"restringir","negative"
"contido","surprise"
"restrição","surprise"
"stealthy","anticipation"
"stealthy","fear"
"stealthy","negative"
"stealthy","surprise"
"restringir","positive"
"stereotype","negative"
"restrição","negative"
"sterile","negative"
"sterile","sadness"
"restritivo","negative"
"resultado","anger"
"resultado","anticipation"
"resultado","joy"
"resultado","negative"
"resultado","positive"
"resultado","trust"
"stern","negative"
"resultante","positive"
"resultante","trust"
"retomada","disgust"
"reter","negative"
"retaliar","negative"
"retaliação","negative"
"retaliação","anger"
"retaliação","fear"
"retaliação","negative"
"retaliação","sadness"
"stigma","anger"
"stigma","disgust"
"stigma","fear"
"stigma","negative"
"stigma","sadness"
"retardar","negative"
"retardar","sadness"
"retardo","fear"
"retardo","positive"
"retardo","sadness"
"retenção","anger"
"retenção","fear"
"retenção","negative"
"reticente","negative"
"aposentadoria","anger"
"aposentadoria","disgust"
"aposentadoria","fear"
"aposentadoria","negative"
"aposentadoria","sadness"
"retorta","disgust"
"retorta","negative"
"retrair","disgust"
"retrair","negative"
"retração","fear"
"retração","negative"
"retração","sadness"
"contenção","negative"
"retribuição","anger"
"retribuição","negative"
"retrógrado","disgust"
"reunião","anger"
"reunião","negative"
"revel","negative"
"revels","disgust"
"revels","negative"
"vingança","negative"
"reverenciar","anticipation"
"reverenciar","positive"
"reverência","anger"
"reverência","negative"
"reverendo","anger"
"devaneio","fear"
"devaneio","negative"
"reversão","positive"
"reversão","trust"
"rever","anger"
"rever","negative"
"renascimento","fear"
"renascimento","negative"
"stranded","negative"
"reviver","fear"
"reviver","negative"
"revogação","anger"
"revogação","disgust"
"revogação","fear"
"revogação","negative"
"revogação","sadness"
"revogação","surprise"
"revogar","positive"
"strategist","anticipation"
"strategist","positive"
"strategist","trust"
"revolta","negative"
"revoltante","positive"
"revoltante","trust"
"revolução","positive"
"revolucionário","joy"
"revolucionário","positive"
"revolucionário","trust"
"revólver","negative"
"repulsa","fear"
"repulsa","sadness"
"recompensa","sadness"
"strife","anger"
"strife","negative"
"reumatismo","anger"
"reumatismo","negative"
"ritmo","positive"
"rítmico","positive"
"fita","negative"
"fita","sadness"
"riqueza","negative"
"raquítico","anger"
"raquítico","anticipation"
"raquítico","disgust"
"raquítico","fear"
"raquítico","negative"
"raquítico","sadness"
"enigma","anticipation"
"crivado","fear"
"crivado","negative"
"crivado","sadness"
"cavaleiro","positive"
"structural","trust"
"ridículo","positive"
"ridículo","trust"
"struggle","anger"
"struggle","fear"
"struggle","negative"
"struggle","sadness"
"ridículo","negative"
"stud","positive"
"rife","positive"
"stuffy","negative"
"rifle","negative"
"rift","fear"
"rift","negative"
"rift","surprise"
"stunted","negative"
"justo","negative"
"stupidity","negative"
"legítimo","negative"
"com razão","positive"
"rígido","disgust"
"rígido","negative"
"rigidez","negative"
"rigor","surprise"
"rigoroso","negative"
"campainha","negative"
"campainha","sadness"
"tumulto","negative"
"revoltado","anger"
"revoltado","disgust"
"revoltado","fear"
"revoltado","negative"
"revoltado","sadness"
"maduro","joy"
"maduro","positive"
"amadurecer","anticipation"
"Aumentar","fear"
"Aumentar","negative"
"risco","negative"
"arriscado","anticipation"
"subsidence","negative"
"subsidence","sadness"
"rivalidade","anger"
"rivalidade","disgust"
"rivalidade","negative"
"rebitagem","negative"
"roadster","positive"
"substantiate","trust"
"roubar","positive"
"ladrão","negative"
"roubo","anger"
"roubo","fear"
"roubo","negative"
"subversive","anger"
"subversive","negative"
"subversive","surprise"
"robusto","disgust"
"robusto","fear"
"robusto","negative"
"robusto","sadness"
"Rocha","anticipation"
"Rocha","joy"
"Rocha","positive"
"Rocha","surprise"
"Rocha","trust"
"foguete","anticipation"
"foguete","joy"
"foguete","positive"
"foguete","trust"
"Cajado","anticipation"
"Cajado","joy"
"Cajado","positive"
"Vampiro","anticipation"
"Vampiro","joy"
"Vampiro","positive"
"Vampiro","trust"
"rolando","positive"
"romance","negative"
"romance","positive"
"romântico","negative"
"romantismo","negative"
"brincar","anger"
"brincar","negative"
"sudden","surprise"
"torre","surprise"
"enraizada","anger"
"enraizada","negative"
"enraizada","sadness"
"rosado","negative"
"podridão","fear"
"podridão","negative"
"podridão","sadness"
"rota","disgust"
"rota","fear"
"rota","negative"
"rota","sadness"
"apodrecendo","positive"
"rugosidade","disgust"
"rugosidade","fear"
"rugosidade","negative"
"rugosidade","sadness"
"roleta","anger"
"roleta","fear"
"roleta","negative"
"derrota","positive"
"suggest","trust"
"rotina","anger"
"rotina","disgust"
"rotina","fear"
"rotina","negative"
"rotina","sadness"
"linha","anger"
"linha","fear"
"linha","negative"
"linha","sadness"
"turbulento","positive"
"realeza","anger"
"realeza","negative"
"realeza","sadness"
"lixo","fear"
"sultry","positive"
"destroços, Pedregulho","negative"
"rubrica","disgust"
"rue","anticipation"
"rue","joy"
"rue","positive"
"rue","surprise"
"rue","trust"
"plissado","anticipation"
"plissado","trust"
"áspero","disgust"
"áspero","fear"
"áspero","negative"
"áspero","sadness"
"ruína","anticipation"
"ruína","joy"
"ruína","positive"
"ruína","surprise"
"arruinado","anticipation"
"arruinado","positive"
"sunshine","joy"
"sunshine","positive"
"ruinoso","positive"
"superficial","negative"
"regra","negative"
"rumor","positive"
"fugir","positive"
"superiority","positive"
"ruptura","joy"
"ruptura","positive"
"ruptura","trust"
"ardil","joy"
"ardil","positive"
"ardil","trust"
"ferrugem","fear"
"ferrugem","negative"
"ferrugem","positive"
"superstitious","anticipation"
"superstitious","fear"
"superstitious","negative"
"oxidado","positive"
"oxidado","trust"
"ruth","positive"
"cruel","positive"
"supported","positive"
"sabre","joy"
"sabre","positive"
"sabre","trust"
"sabotar","positive"
"sabotar","trust"
"sacrifícios","anger"
"sacrifícios","fear"
"sacrifícios","negative"
"sacrifícios","sadness"
"Infelizmente","anger"
"Infelizmente","disgust"
"Infelizmente","fear"
"Infelizmente","negative"
"tristeza","anger"
"tristeza","anticipation"
"tristeza","fear"
"tristeza","joy"
"tristeza","negative"
"tristeza","positive"
"tristeza","surprise"
"tristeza","trust"
"seguro","positive"
"salvaguarda","positive"
"guarda","anger"
"guarda","negative"
"surety","positive"
"surety","trust"
"sag","surprise"
"sábio","fear"
"sábio","sadness"
"santo","anger"
"santo","disgust"
"santo","negative"
"santo","positive"
"surpassing","positive"
"salário","fear"
"salário","joy"
"salário","positive"
"salário","surprise"
"saliente","surprise"
"saliva","surprise"
"sally","anticipation"
"sally","surprise"
"saloon","fear"
"saloon","negative"
"saloon","sadness"
"salutar","negative"
"salutar","sadness"
"saudação","trust"
"salvação","anticipation"
"salvação","negative"
"salvação","positive"
"salve","fear"
"samurai","positive"
"santificação","positive"
"santificar","negative"
"santuário","fear"
"santuário","negative"
"otimista","anticipation"
"otimista","fear"
"otimista","surprise"
"suspension","fear"
"suspension","negative"
"sanitário","fear"
"sanitário","negative"
"seiva","anger"
"seiva","anticipation"
"seiva","negative"
"Viçoso","negative"
"sarcasmo","disgust"
"sarcasmo","fear"
"sarcasmo","negative"
"sarcoma","disgust"
"sarcoma","fear"
"sarcoma","negative"
"sarcástico","disgust"
"satânico","anger"
"satânico","fear"
"satânico","negative"
"cetim","positive"
"cetim","trust"
"satisfatoriamente","fear"
"satisfeito","anticipation"
"satisfeito","joy"
"satisfeito","positive"
"satisfeito","surprise"
"satisfeito","trust"
"sweetheart","anticipation"
"sweetheart","joy"
"sweetheart","positive"
"sweetheart","sadness"
"sweetheart","trust"
"saturado","positive"
"selvagem","positive"
"selvageria","anticipation"
"selvageria","joy"
"selvageria","positive"
"Salve ","fear"
"Salve ","negative"
"poupança","fear"
"poupança","surprise"
"saborear","positive"
"salgado","disgust"
"salgado","negative"
"experiente","anticipation"
"experiente","fear"
"experiente","joy"
"experiente","positive"
"sarna","disgust"
"sarna","negative"
"swollen","negative"
"andaime","positive"
"bisturi","positive"
"escamosa","joy"
"escamosa","positive"
"escamosa","trust"
"escândalo","fear"
"escândalo","joy"
"escândalo","positive"
"escândalo","sadness"
"escândalo","trust"
"escandaloso","sadness"
"escassa","positive"
"escassa","sadness"
"bode expiatório","anticipation"
"bode expiatório","joy"
"bode expiatório","positive"
"cicatriz","negative"
"escasso","anticipation"
"escasso","joy"
"escasso","positive"
"escasso","surprise"
"escasso","trust"
"dificilmente","fear"
"dificilmente","negative"
"dificilmente","sadness"
"dificilmente","surprise"
"escassez","positive"
"escassez","trust"
"synod","positive"
"synod","trust"
"susto","fear"
"susto","negative"
"susto","positive"
"susto","trust"
"syringe","fear"
"espantalho","trust"
"scavenger","disgust"
"scavenger","fear"
"scavenger","negative"
"cético","anticipation"
"esquema","anger"
"esquema","surprise"
"cisma","positive"
"esquizofrenia","fear"
"esquizofrenia","trust"
"estudioso","negative"
"estudioso","sadness"
"Bolsa de estudos","positive"
"escola","positive"
"ciática","positive"
"científico","positive"
"cientista","anger"
"cientista","fear"
"cientista","negative"
"cintilação","trust"
"zombar","negative"
"repreender","positive"
"repreensão","anticipation"
"repreensão","joy"
"repreensão","negative"
"repreensão","positive"
"repreensão","surprise"
"tantamount","trust"
"escaldante","negative"
"Ponto","negative"
"desprezo","anger"
"desprezo","disgust"
"desprezo","negative"
"tarnish","disgust"
"tarnish","negative"
"tarnish","sadness"
"escorpião","negative"
"scotch","positive"
"canalha","positive"
"flagelo","disgust"
"flagelo","negative"
"lutando","positive"
"scrapie","trust"
"grito","anger"
"grito","fear"
"grito","negative"
"grito","sadness"
"gritando","disgust"
"guinchar","negative"
"guinchar","sadness"
"parafusado","joy"
"parafusado","positive"
"parafusado","surprise"
"parafusado","trust"
"escriba","positive"
"escriba","trust"
"scrimmage","trust"
"roteiro","disgust"
"roteiro","fear"
"roteiro","sadness"
"escritura","anger"
"escritura","anticipation"
"escritura","negative"
"escritura","sadness"
"esfregar","anger"
"esfregar","fear"
"esfregar","negative"
"delicioso","positive"
"tedious","negative"
"escrutinar","negative"
"escrutínio","disgust"
"escultura","negative"
"escultura","positive"
"escumalha","positive"
"mar","trust"
"tempered","positive"
"foca","anger"
"foca","anticipation"
"foca","fear"
"foca","negative"
"foca","sadness"
"foca","surprise"
"selos","negative"
"sear","positive"
"temperado","positive"
"secessão","positive"
"isolado","positive"
"tenant","positive"
"isolamento","joy"
"isolamento","positive"
"isolamento","trust"
"tenderness","joy"
"tenderness","positive"
"usado","negative"
"segredo","anger"
"segredo","fear"
"segredo","negative"
"segredo","sadness"
"terminate","sadness"
"secretariado","negative"
"secretariado","sadness"
"secretar","disgust"
"secretar","negative"
"secreção","anger"
"secreção","disgust"
"secreção","fear"
"secreção","negative"
"secreção","sadness"
"secreto","sadness"
"sectário","sadness"
"secular","fear"
"secular","negative"
"títulos","anger"
"títulos","disgust"
"títulos","fear"
"títulos","negative"
"títulos","sadness"
"terrorist","anger"
"terrorist","disgust"
"terrorist","fear"
"terrorist","negative"
"terrorist","sadness"
"terrorist","surprise"
"sedição","anger"
"sedição","fear"
"sedição","negative"
"sedição","sadness"
"seduzir","anticipation"
"seduzir","trust"
"sedução","trust"
"sedutor","disgust"
"sedutor","negative"
"tether","negative"
"procurar","joy"
"procurar","positive"
"segregar","joy"
"segregar","positive"
"segregado","anger"
"segregado","disgust"
"segregado","fear"
"segregado","negative"
"segregado","sadness"
"aproveitar","disgust"
"aproveitar","negative"
"apreensão","anger"
"apreensão","fear"
"apreensão","negative"
"apreensão","sadness"
"apreensão","trust"
"theological","trust"
"egoísta","anticipation"
"theorem","trust"
"egoísmo","positive"
"senado","anticipation"
"senado","trust"
"senil","joy"
"senil","positive"
"senil","trust"
"antiguidade","positive"
"sensacional","anticipation"
"sentido","trust"
"sem sentido","anger"
"sem sentido","disgust"
"sem sentido","fear"
"sem sentido","negative"
"sem sentido","sadness"
"sem sentido","surprise"
"thinker","positive"
"sensibilidade","anticipation"
"sensibilidade","sadness"
"sensibilidade","surprise"
"sensivel","negative"
"sensual","fear"
"thorn","negative"
"sensualidade","fear"
"sensualidade","negative"
"sensual","positive"
"thought","anticipation"
"frase","positive"
"frase","trust"
"sentimental","positive"
"sentimentalismo","anger"
"sentimentalismo","disgust"
"sentimentalismo","negative"
"sentinela","anger"
"sentinela","disgust"
"sentinela","fear"
"sentinela","negative"
"sentinela","sadness"
"sentinela","anger"
"sentinela","fear"
"sentinela","negative"
"threaten","anger"
"threaten","anticipation"
"threaten","fear"
"threaten","negative"
"separatista","anger"
